hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay,weekend_stay_ratio,is_weekend_arrival,arrival_season,lead_time_category,total_guests,is_solo_traveler,is_couple,is_family,is_group,total_previous_bookings,cancellation_rate_history,has_special_requests,has_booking_changes,has_parking_space,is_room_changed,adr_per_person,total_cost,net_revenue,is_domestic
Resort Hotel,0,64,2015,August,33,14,2,5,3,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient-Party,229.0,0,1,Check-Out,2015-08-21,2015-08-14,7,0.2857142857142857,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,1,0,0,76.33333333333333,1603.0,1603.0,0
Resort Hotel,0,95,2015,August,34,16,2,3,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,166.0,0,3,Check-Out,2015-08-21,2015-08-16,5,0.4,1,Summer,Long (91-180d),3,0,0,1,0,0,0.0,1,0,0,0,55.333333333333336,830.0,830.0,1
Resort Hotel,0,100,2015,August,34,17,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,0,0,Transient,107.0,0,0,Check-Out,2015-08-21,2015-08-17,4,0.25,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,53.5,428.0,428.0,1
Resort Hotel,0,74,2015,August,33,14,2,5,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,107.0,0,1,Check-Out,2015-08-21,2015-08-14,7,0.2857142857142857,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,35.666666666666664,749.0,749.0,1
Resort Hotel,0,21,2015,August,34,17,1,3,3,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250,0,0,Transient,266.0,0,1,Check-Out,2015-08-21,2015-08-17,4,0.25,0,Summer,Short (8-30d),3,0,0,0,1,0,0.0,1,1,0,0,88.66666666666667,1064.0,1064.0,1
Resort Hotel,0,8,2015,August,34,16,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,198.2,0,1,Check-Out,2015-08-21,2015-08-16,5,0.4,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,99.1,991.0,991.0,1
Resort Hotel,0,86,2015,August,34,16,2,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,132.0,1,0,Check-Out,2015-08-21,2015-08-16,5,0.4,1,Summer,Medium (31-90d),3,0,0,1,0,0,0.0,0,0,1,0,44.0,660.0,660.0,1
Resort Hotel,0,41,2015,August,34,19,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,2,No Deposit,242,0,0,Transient,219.3,0,2,Check-Out,2015-08-21,2015-08-19,2,0.0,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,1,0,1,73.10000000000001,438.6,438.6,0
Resort Hotel,0,6,2015,August,33,14,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,194.71,0,2,Check-Out,2015-08-21,2015-08-14,7,0.2857142857142857,0,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,1,0,0,0,97.355,1362.97,1362.97,0
Resort Hotel,0,2,2015,August,34,19,0,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,252.0,1,0,Check-Out,2015-08-21,2015-08-19,2,0.0,0,Summer,Last-minute (0-7d),4,0,0,1,0,0,0.0,0,0,1,0,63.0,504.0,504.0,0
Resort Hotel,1,292,2015,October,43,21,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,208,0,0,Transient-Party,36.5,0,0,Canceled,2015-08-21,2015-10-21,2,0.0,0,Autumn,Ultra-long (>180d),2,0,1,0,0,1,1.0,0,0,0,0,18.25,73.0,0.0,1
Resort Hotel,0,77,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,181,0,0,Transient-Party,157.2,0,1,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,78.6,1100.3999999999999,1100.3999999999999,1
Resort Hotel,0,77,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,181,0,0,Transient-Party,157.2,1,1,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,1,0,78.6,1100.3999999999999,1100.3999999999999,1
Resort Hotel,0,73,2015,August,32,8,4,10,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,0,0,Transient,127.26,0,0,Check-Out,2015-08-22,2015-08-08,14,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,63.63,1781.64,1781.64,1
Resort Hotel,0,76,2015,August,34,16,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,0,Transient,119.2,0,0,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,59.6,715.2,715.2,1
Resort Hotel,0,318,2015,August,33,15,2,5,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134.0,0,1,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,1,0,0,0,67.0,938.0,938.0,1
Resort Hotel,0,210,2016,August,33,11,2,4,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,250,0,0,Transient,119.0,0,0,Check-Out,2016-08-17,2016-08-11,6,0.3333333333333333,0,Summer,Ultra-long (>180d),2,0,1,0,0,1,0.0,0,0,0,0,59.5,714.0,714.0,1
Resort Hotel,0,53,2015,August,33,15,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,235.71,0,0,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),4,0,0,1,0,0,0.0,0,1,0,0,58.9275,1649.97,1649.97,1
Resort Hotel,0,68,2015,August,34,16,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,208.0,1,0,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,1,0,104.0,1248.0,1248.0,0
Resort Hotel,0,32,2015,August,33,15,2,5,3,0,0,BB,FRA,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,234.29,0,1,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,78.09666666666666,1640.03,1640.03,0
Resort Hotel,0,32,2015,August,34,16,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,E,1,No Deposit,0,0,0,Transient,218.83,0,0,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,1,0,1,109.415,1312.98,1312.98,1
Resort Hotel,0,86,2015,August,34,16,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,168.0,0,2,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,84.0,1008.0,1008.0,1
Resort Hotel,0,86,2015,August,34,16,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,0,0,Transient,180.0,1,2,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,1,1,0,90.0,1080.0,1080.0,1
Resort Hotel,0,86,2015,August,34,16,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,180.0,1,2,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),3,0,0,1,0,0,0.0,1,0,1,0,60.0,1080.0,1080.0,1
Resort Hotel,0,100,2015,August,34,17,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,149.2,0,0,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,74.6,746.0,746.0,1
Resort Hotel,0,173,2015,August,34,17,1,4,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,130.9,0,1,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Long (91-180d),3,0,0,1,0,0,0.0,1,1,0,0,43.63333333333333,654.5,654.5,1
Resort Hotel,0,145,2015,August,34,17,1,4,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,169.15,0,3,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Long (91-180d),4,0,0,1,0,0,0.0,1,0,0,0,42.2875,845.75,845.75,1
Resort Hotel,0,117,2015,August,34,20,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,120.6,0,2,Check-Out,2015-08-22,2015-08-20,2,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,1,60.3,241.2,241.2,0
Resort Hotel,0,117,2015,August,34,20,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,120.6,0,2,Check-Out,2015-08-22,2015-08-20,2,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,60.3,241.2,241.2,1
Resort Hotel,0,171,2015,August,34,17,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,164.15,1,2,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,1,0,82.075,820.75,820.75,1
Resort Hotel,0,117,2015,August,34,20,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,111.0,0,1,Check-Out,2015-08-22,2015-08-20,2,0.0,0,Summer,Long (91-180d),1,1,0,0,0,0,0.0,1,0,0,0,111.0,222.0,222.0,0
Resort Hotel,0,81,2015,August,33,15,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,104.0,0,0,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),1,1,0,0,0,0,0.0,0,0,0,0,104.0,728.0,728.0,0
Resort Hotel,0,81,2015,August,33,15,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,123.0,0,0,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,61.5,861.0,861.0,0
Resort Hotel,0,81,2015,August,33,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,123.0,0,0,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,61.5,861.0,861.0,0
Resort Hotel,0,10,2015,August,34,17,1,4,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,0,0,Contract,191.6,0,0,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,95.8,958.0,958.0,0
Resort Hotel,0,90,2015,August,34,16,2,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,0,0,Transient-Party,107.0,0,1,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,53.5,642.0,642.0,0
Resort Hotel,0,83,2015,August,34,17,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134.0,0,1,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,67.0,670.0,670.0,0
Resort Hotel,0,108,2015,August,32,8,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Contract,93.6,0,1,Check-Out,2015-08-22,2015-08-08,14,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,46.8,1310.3999999999999,1310.3999999999999,0
Resort Hotel,0,113,2015,August,33,15,2,5,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,136.0,0,0,Check-Out,2015-08-22,2015-08-15,7,0.2857142857142857,1,Summer,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,136.0,952.0,952.0,1
Resort Hotel,0,58,2015,August,34,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,183.0,0,0,Check-Out,2015-08-22,2015-08-16,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,91.5,1098.0,1098.0,1
Resort Hotel,0,14,2015,August,34,17,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,279.0,1,2,Check-Out,2015-08-22,2015-08-17,5,0.2,0,Summer,Short (8-30d),4,0,0,1,0,0,0.0,1,0,1,0,69.75,1395.0,1395.0,1
Resort Hotel,0,148,2015,August,34,21,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,211.0,1,0,Check-Out,2015-08-22,2015-08-21,1,0.0,0,Summer,Long (91-180d),4,0,0,1,0,0,0.0,0,0,1,0,52.75,211.0,211.0,1
Resort Hotel,1,232,2015,August,34,22,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,0,0,Contract,148.05,0,0,No-Show,2015-08-22,2015-08-22,7,0.2857142857142857,1,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,74.025,1036.3500000000001,0.0,1
Resort Hotel,0,87,2015,August,34,16,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,132.5,0,0,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,66.25,927.5,927.5,0
Resort Hotel,0,159,2015,August,33,10,3,10,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient-Party,174.6,0,1,Check-Out,2015-08-23,2015-08-10,13,0.23076923076923078,0,Summer,Long (91-180d),3,0,0,0,1,0,0.0,1,0,0,0,58.199999999999996,2269.7999999999997,2269.7999999999997,1
Resort Hotel,0,96,2015,August,34,17,1,5,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,146.0,1,3,Check-Out,2015-08-23,2015-08-17,6,0.16666666666666666,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,1,0,73.0,876.0,876.0,0
Resort Hotel,0,144,2015,August,34,16,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,0,0,Transient,96.3,0,0,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,48.15,674.1,674.1,1
Resort Hotel,0,106,2015,August,34,16,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,166.0,0,1,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,83.0,1162.0,1162.0,1
Resort Hotel,0,15,2015,August,34,20,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,217.0,0,1,Check-Out,2015-08-23,2015-08-20,3,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,108.5,651.0,651.0,1
Resort Hotel,0,120,2015,August,34,20,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,164.0,0,1,Check-Out,2015-08-23,2015-08-20,3,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,82.0,492.0,492.0,0
Resort Hotel,0,13,2015,August,34,18,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,195.8,0,1,Check-Out,2015-08-23,2015-08-18,5,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,97.9,979.0,979.0,1
Resort Hotel,0,78,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,0,0,Transient,158.3,1,1,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,1,0,79.15,1108.1000000000001,1108.1000000000001,1
Resort Hotel,0,115,2015,August,34,16,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240,0,0,Transient,196.0,0,1,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,1,0,1,98.0,1372.0,1372.0,0
Resort Hotel,0,84,2015,August,33,13,2,8,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,120.6,0,1,Check-Out,2015-08-23,2015-08-13,10,0.2,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,60.3,1206.0,1206.0,1
Resort Hotel,0,84,2015,August,33,13,2,8,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,147.2,0,2,Check-Out,2015-08-23,2015-08-13,10,0.2,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,49.06666666666666,1472.0,1472.0,1
Resort Hotel,0,81,2015,August,34,16,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,184.0,0,2,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,61.333333333333336,1288.0,1288.0,1
Resort Hotel,0,81,2015,August,34,16,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,166.0,1,1,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,1,0,83.0,1162.0,1162.0,1
Resort Hotel,0,13,2015,August,34,18,0,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,229.0,0,0,Check-Out,2015-08-23,2015-08-18,5,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,114.5,1145.0,1145.0,0
Resort Hotel,0,11,2015,August,34,19,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,196.75,0,1,Check-Out,2015-08-23,2015-08-19,4,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,98.375,787.0,787.0,0
Resort Hotel,0,71,2015,August,34,18,0,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,164.0,0,0,Check-Out,2015-08-23,2015-08-18,5,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,82.0,820.0,820.0,0
Resort Hotel,0,12,2015,August,34,16,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,181,0,0,Transient,154.8,1,0,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,1,1,0,77.4,1083.6000000000001,1083.6000000000001,1
Resort Hotel,0,7,2015,August,33,15,2,6,3,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,0,Transient,199.63,0,1,Check-Out,2015-08-23,2015-08-15,8,0.25,1,Summer,Last-minute (0-7d),3,0,0,0,1,0,0.0,1,1,0,0,66.54333333333334,1597.04,1597.04,0
Resort Hotel,0,78,2015,August,34,16,2,5,4,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250,0,0,Transient,271.0,1,0,Check-Out,2015-08-23,2015-08-16,7,0.2857142857142857,1,Summer,Medium (31-90d),4,0,0,0,1,0,0.0,0,0,1,0,67.75,1897.0,1897.0,1
Resort Hotel,0,54,2015,August,34,18,0,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,151.23,0,1,Check-Out,2015-08-23,2015-08-18,5,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,75.615,756.15,756.15,0
Resort Hotel,0,102,2015,August,34,21,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134.0,0,2,Check-Out,2015-08-23,2015-08-21,2,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,67.0,268.0,268.0,0
Resort Hotel,0,66,2015,August,34,17,1,5,2,0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,142,0,0,Transient,149.2,0,1,Check-Out,2015-08-23,2015-08-17,6,0.16666666666666666,0,Summer,Medium (31-90d),3,0,0,1,0,0,0.0,1,1,0,0,49.73333333333333,895.1999999999999,895.1999999999999,0
Resort Hotel,0,50,2015,August,34,20,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,173.0,0,3,Check-Out,2015-08-23,2015-08-20,3,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,1,86.5,519.0,519.0,0
Resort Hotel,0,61,2015,August,34,19,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,168.25,0,0,Check-Out,2015-08-23,2015-08-19,4,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,84.125,673.0,673.0,0
Resort Hotel,0,1,2015,August,34,22,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,240,0,0,Transient,204.0,1,0,Check-Out,2015-08-23,2015-08-22,1,0.0,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,0,0,1,1,102.0,204.0,204.0,1
Resort Hotel,0,147,2015,August,34,20,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,138.6,0,1,Check-Out,2015-08-23,2015-08-20,3,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,1,0,1,69.3,415.79999999999995,415.79999999999995,0
Resort Hotel,0,171,2015,August,33,15,3,6,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,210.0,0,1,Check-Out,2015-08-24,2015-08-15,9,0.3333333333333333,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,105.0,1890.0,1890.0,1
Resort Hotel,0,125,2015,August,34,17,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,213.4,1,1,Check-Out,2015-08-24,2015-08-17,7,0.2857142857142857,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,1,0,106.7,1493.8,1493.8,1
Resort Hotel,0,63,2015,August,34,20,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient-Party,163.5,0,2,Check-Out,2015-08-24,2015-08-20,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,81.75,654.0,654.0,0
Resort Hotel,0,78,2015,August,33,11,3,10,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,134.0,1,1,Check-Out,2015-08-24,2015-08-11,13,0.23076923076923078,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,1,0,67.0,1742.0,1742.0,0
Resort Hotel,0,87,2015,August,34,17,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,0,Transient,132.87,0,0,Check-Out,2015-08-24,2015-08-17,7,0.2857142857142857,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,66.435,930.09,930.09,1
Resort Hotel,0,74,2015,August,34,18,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,107.0,0,0,Check-Out,2015-08-24,2015-08-18,6,0.16666666666666666,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,53.5,642.0,642.0,1
Resort Hotel,0,91,2015,August,34,17,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,166.0,0,1,Check-Out,2015-08-24,2015-08-17,7,0.2857142857142857,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,1,0,0,83.0,1162.0,1162.0,0
Resort Hotel,0,77,2015,August,34,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,154.0,0,0,Check-Out,2015-08-24,2015-08-17,7,0.2857142857142857,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,1,77.0,1078.0,1078.0,1
Resort Hotel,0,272,2015,August,34,17,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,244.0,0,2,Check-Out,2015-08-24,2015-08-17,7,0.2857142857142857,0,Summer,Ultra-long (>180d),4,0,0,1,0,0,0.0,1,0,0,0,61.0,1708.0,1708.0,1
Resort Hotel,0,125,2015,August,34,19,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,134.0,1,0,Check-Out,2015-08-24,2015-08-19,5,0.2,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,1,1,67.0,670.0,670.0,1
